# {"coordinate_unit":"bohr","format":"chemblender_grid_sample","grid_id":"9f539ed5-4473-42ac-ad09-c37c648f501a","grid_origin":[-6.130000114440918,-5.869999885559082,-6.070000171661377],"grid_revision":"ac799fc1e2c9555bb062d6910905bc6eb1f8c0e8363b58d2c6039a3f6dbcab1e","grid_shape":[45,45,45],"grid_step_vectors":[[0.2800000011920929,0.0,0.0],[0.0,0.2800000011920929,0.0],[0.0,0.0,0.2800000011920929]],"kind":"plane","provenance_ids":["9a43ce0f-c6fb-4ed7-a8c3-7d6072f169ab"],"sampling":{"counts":[97,97],"dataset_index":0,"origin":[-4.5,0.13,-4.5],"u_vector":[9.0,0.0,0.0],"v_vector":[0.0,0.0,9.0]},"semantic_role":"electrostatic_potential","source_calculation":null,"structure_id":"9a20aa19-f6e3-41a3-9c23-0fc2f631990b","value_unit":"hartree_per_elementary_charge","version":1}
x,y,z,distance,value,valid_mask,coordinate_unit,value_unit
0.46874999999999911,0.13,3.5625,,0.079430725704017532,1,bohr,hartree_per_elementary_charge
0.46874999999999911,0.13,3.65625,,0.071840442501656415,1,bohr,hartree_per_elementary_charge
0.46874999999999911,0.13,3.75,,0.064830058217413597,1,bohr,hartree_per_elementary_charge
0.46874999999999911,0.13,3.84375,,0.059958033533461061,1,bohr,hartree_per_elementary_charge
0.46874999999999911,0.13,3.9375,,0.055086008849508414,1,bohr,hartree_per_elementary_charge
0.46874999999999911,0.13,4.03125,,0.050565134521187279,1,bohr,hartree_per_elementary_charge
0.46874999999999911,0.13,4.125,,0.047242293196728,1,bohr,hartree_per_elementary_charge
0.46874999999999911,0.13,4.21875,,0.043919451872268658,1,bohr,hartree_per_elementary_charge
0.46874999999999911,0.13,4.3125,,0.040822254914305793,1,bohr,hartree_per_elementary_charge
0.46874999999999911,0.13,4.40625,,0.038439593120310263,1,bohr,hartree_per_elementary_charge
0.46874999999999911,0.13,4.5,,0.036056931326314691,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-4.5,,-0.010340717548273749,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-4.40625,,-0.010619125075772725,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-4.3125,,-0.010917245968869966,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-4.21875,,-0.011219500258973256,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-4.125,,-0.011521754549076548,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-4.03125,,-0.011838104502982718,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-3.9375,,-0.012157139310431796,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-3.84375,,-0.012476174117880868,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-3.75,,-0.012793241235970473,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-3.65625,,-0.01310997016212442,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-3.5625,,-0.013426699088278368,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-3.46875,,-0.013701504340077181,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-3.375,,-0.013969859891634897,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-3.28125,,-0.014238215443192611,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-3.1875,,-0.014368270840688016,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-3.09375,,-0.014479467430564535,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-3,,-0.014590664020441051,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-2.90625,,-0.014332417314066473,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-2.8125,,-0.014030058758211018,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-2.71875,,-0.013727700202355565,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-2.625,,-0.012508605857636076,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-2.53125,,-0.011195143524104244,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-2.4375,,-0.0098816811905724118,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-2.34375,,-0.0063857873654261862,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-2.25,,-0.0027001211839453132,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-2.1562500000000004,,0.00098554499753554059,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-2.0625,,0.009721361411923906,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-1.96875,,0.018817893259713267,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-1.8750000000000004,,0.027914425107502579,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-1.78125,,0.048521566286814199,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-1.6875,,0.069777171430469728,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-1.5937500000000004,,0.091032776574125354,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-1.5,,0.13827983603734928,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-1.40625,,0.18660982686140604,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-1.3125000000000004,,0.23493981768546324,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-1.21875,,0.34013589628591889,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-1.125,,0.44688985296087291,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-1.0312500000000004,,0.55364380963582827,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-0.9375,,0.77387984947674227,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-0.84375,,0.99564924421724899,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-0.75000000000000044,,1.2174189284393149,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-0.65625,,1.6213143706994242,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-0.5625,,2.0252098129595382,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-0.46875,,2.4308052274143104,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-0.375,,2.9621835087122323,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-0.28125,,3.4935617900101597,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-0.1875,,4.0144521514643987,1,bohr,hartree_per_elementary_charge
0.5625,0.13,-0.09375,,4.1525565045217121,1,bohr,hartree_per_elementary_charge
0.5625,0.13,0,,4.2906608575790264,1,bohr,hartree_per_elementary_charge
0.5625,0.13,0.09375,,4.4043310399595157,1,bohr,hartree_per_elementary_charge
0.5625,0.13,0.18749999999999911,,3.9316048157891705,1,bohr,hartree_per_elementary_charge
0.5625,0.13,0.28125,,3.4588785916188161,1,bohr,hartree_per_elementary_charge
0.5625,0.13,0.375,,2.9872018337457482,1,bohr,hartree_per_elementary_charge
0.5625,0.13,0.46874999999999911,,2.5341525349966645,1,bohr,hartree_per_elementary_charge
0.5625,0.13,0.5625,,2.0811032362475754,1,bohr,hartree_per_elementary_charge
0.5625,0.13,0.65625,,1.6416262687503651,1,bohr,hartree_per_elementary_charge
0.5625,0.13,0.74999999999999911,,1.3921572791959662,1,bohr,hartree_per_elementary_charge
0.5625,0.13,0.84375,,1.1426882896415649,1,bohr,hartree_per_elementary_charge
0.5625,0.13,0.9375,,0.90650013617585101,1,bohr,hartree_per_elementary_charge
0.5625,0.13,1.0312499999999991,,0.82303845777801476,1,bohr,hartree_per_elementary_charge
0.5625,0.13,1.125,,0.73957677938017741,1,bohr,hartree_per_elementary_charge
0.5625,0.13,1.21875,,0.66613114874403112,1,bohr,hartree_per_elementary_charge
0.5625,0.13,1.3124999999999991,,0.68998254260386915,1,bohr,hartree_per_elementary_charge
0.5625,0.13,1.40625,,0.71383393646370807,1,bohr,hartree_per_elementary_charge
0.5625,0.13,1.5,,0.73984004340670417,1,bohr,hartree_per_elementary_charge
0.5625,0.13,1.5937499999999991,,0.78389159067976721,1,bohr,hartree_per_elementary_charge
0.5625,0.13,1.6875,,0.82794313795283148,1,bohr,hartree_per_elementary_charge
0.5625,0.13,1.78125,,0.86058218071132098,1,bohr,hartree_per_elementary_charge
0.5625,0.13,1.8749999999999991,,0.8095306926839736,1,bohr,hartree_per_elementary_charge
0.5625,0.13,1.96875,,0.75847920465662511,1,bohr,hartree_per_elementary_charge
0.5625,0.13,2.0625,,0.70301415835203651,1,bohr,hartree_per_elementary_charge
0.5625,0.13,2.1562499999999991,,0.61886134627602907,1,bohr,hartree_per_elementary_charge
0.5625,0.13,2.25,,0.5347085342000224,1,bohr,hartree_per_elementary_charge
0.5625,0.13,2.34375,,0.45418216767721187,1,bohr,hartree_per_elementary_charge
0.5625,0.13,2.4374999999999991,,0.39475487636111745,1,bohr,hartree_per_elementary_charge
0.5625,0.13,2.53125,,0.33532758504502358,1,bohr,hartree_per_elementary_charge
0.5625,0.13,2.625,,0.27980524777551025,1,bohr,hartree_per_elementary_charge
0.5625,0.13,2.7187499999999991,,0.2447837000763981,1,bohr,hartree_per_elementary_charge
0.5625,0.13,2.8125,,0.2097621523772864,1,bohr,hartree_per_elementary_charge
0.5625,0.13,2.90625,,0.1773466235449766,1,bohr,hartree_per_elementary_charge
0.5625,0.13,2.9999999999999991,,0.15735967654906069,1,bohr,hartree_per_elementary_charge
0.5625,0.13,3.09375,,0.1373727295531452,1,bohr,hartree_per_elementary_charge
0.5625,0.13,3.1875,,0.11893731159394108,1,bohr,hartree_per_elementary_charge
0.5625,0.13,3.2812499999999991,,0.10726206444764583,1,bohr,hartree_per_elementary_charge
0.5625,0.13,3.375,,0.095586817301350824,1,bohr,hartree_per_elementary_charge
0.5625,0.13,3.46875,,0.084811727129253445,1,bohr,hartree_per_elementary_charge
0.5625,0.13,3.5625,,0.077637233377424994,1,bohr,hartree_per_elementary_charge
0.5625,0.13,3.65625,,0.070462739625596696,1,bohr,hartree_per_elementary_charge
0.5625,0.13,3.75,,0.063820247866495469,1,bohr,hartree_per_elementary_charge
0.5625,0.13,3.84375,,0.059139497253959936,1,bohr,hartree_per_elementary_charge
0.5625,0.13,3.9375,,0.054458746641424284,1,bohr,hartree_per_elementary_charge
0.5625,0.13,4.03125,,0.050106918786498776,1,bohr,hartree_per_elementary_charge
0.5625,0.13,4.125,,0.046877289195133391,1,bohr,hartree_per_elementary_charge
0.5625,0.13,4.21875,,0.043647659603767937,1,bohr,hartree_per_elementary_charge
0.5625,0.13,4.3125,,0.040632688108420613,1,bohr,hartree_per_elementary_charge
0.5625,0.13,4.40625,,0.038297462180032202,1,bohr,hartree_per_elementary_charge
0.5625,0.13,4.5,,0.035962236251643742,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-4.5,,-0.009558746258646774,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-4.40625,,-0.0097883776099697596,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-4.3125,,-0.01002587760378797,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-4.21875,,-0.010265027454053537,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-4.125,,-0.010504177304319106,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-4.03125,,-0.010740661116993773,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-3.9375,,-0.010976637119566583,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-3.84375,,-0.011212613122139394,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-3.75,,-0.011422419651712597,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-3.65625,,-0.011627728365263025,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-3.5625,,-0.011833037078813452,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-3.46875,,-0.011960839021761987,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-3.375,,-0.01207671702329253,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-3.28125,,-0.012192595024823073,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-3.1875,,-0.012117201970664239,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-3.09375,,-0.012015726920669873,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-3,,-0.011914251870675503,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-2.90625,,-0.011364383206908885,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-2.8125,,-0.010760975957384677,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-2.71875,,-0.010157568707860472,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-2.625,,-0.0085223205601245213,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-2.53125,,-0.0067808556032256809,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-2.4375,,-0.0050393906463268396,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-2.34375,,-0.0009622270826060603,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-2.25,,0.0033180361110491572,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-2.1562500000000004,,0.0075982993047043531,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-2.0625,,0.017062023581518936,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-1.96875,,0.026895985242351414,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-1.8750000000000004,,0.03672994690318384,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-1.78125,,0.057849860594347567,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-1.6875,,0.079605581911693299,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-1.5937500000000004,,0.10136130322903918,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-1.5,,0.14715488192412562,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-1.40625,,0.19394999555763925,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-1.3125000000000004,,0.24074510919115338,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-1.21875,,0.33631568207881279,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-1.125,,0.43322248577672939,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-1.0312500000000004,,0.5301292894746471,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-0.9375,,0.71534928960194377,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-0.84375,,0.90176256595986448,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-0.75000000000000044,,1.0881760363649859,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-0.65625,,1.3966732540226037,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-0.5625,,1.7051704716802243,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-0.46875,,2.0142159297611935,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-0.375,,2.3638263173067862,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-0.28125,,2.713436704852382,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-0.1875,,3.0556866159216418,1,bohr,hartree_per_elementary_charge
0.65625,0.13,-0.09375,,3.1292953233711196,1,bohr,hartree_per_elementary_charge
0.65625,0.13,0,,3.2029040308205992,1,bohr,hartree_per_elementary_charge
0.65625,0.13,0.09375,,3.2616969999368686,1,bohr,hartree_per_elementary_charge
0.65625,0.13,0.18749999999999911,,2.9649266133779713,1,bohr,hartree_per_elementary_charge
0.65625,0.13,0.28125,,2.6681562268190668,1,bohr,hartree_per_elementary_charge
0.65625,0.13,0.375,,2.3694359254884763,1,bohr,hartree_per_elementary_charge
0.65625,0.13,0.46874999999999911,,2.0361056916625011,1,bohr,hartree_per_elementary_charge
0.65625,0.13,0.5625,,1.7027754578365224,1,bohr,hartree_per_elementary_charge
0.65625,0.13,0.65625,,1.378363902797427,1,bohr,hartree_per_elementary_charge
0.65625,0.13,0.74999999999999911,,1.1788107888594137,1,bohr,hartree_per_elementary_charge
0.65625,0.13,0.84375,,0.97925767492139859,1,bohr,hartree_per_elementary_charge
0.65625,0.13,0.9375,,0.78986948364963927,1,bohr,hartree_per_elementary_charge
0.65625,0.13,1.0312499999999991,,0.71737549977474635,1,bohr,hartree_per_elementary_charge
0.65625,0.13,1.125,,0.64488151589985276,1,bohr,hartree_per_elementary_charge
0.65625,0.13,1.21875,,0.57995664583680795,1,bohr,hartree_per_elementary_charge
0.65625,0.13,1.3124999999999991,,0.5885590062229954,1,bohr,hartree_per_elementary_charge
0.65625,0.13,1.40625,,0.59716136660918329,1,bohr,hartree_per_elementary_charge
0.65625,0.13,1.5,,0.60707130513469909,1,bohr,hartree_per_elementary_charge
0.65625,0.13,1.5937499999999991,,0.62793203960357369,1,bohr,hartree_per_elementary_charge
0.65625,0.13,1.6875,,0.6487927740724494,1,bohr,hartree_per_elementary_charge
0.65625,0.13,1.78125,,0.66338519407831342,1,bohr,hartree_per_elementary_charge
0.65625,0.13,1.8749999999999991,,0.63201061675488857,1,bohr,hartree_per_elementary_charge
0.65625,0.13,1.96875,,0.60063603943146338,1,bohr,hartree_per_elementary_charge
0.65625,0.13,2.0625,,0.56557144911395096,1,bohr,hartree_per_elementary_charge
0.65625,0.13,2.1562499999999991,,0.50652207785138104,1,bohr,hartree_per_elementary_charge
0.65625,0.13,2.25,,0.44747270658881155,1,bohr,hartree_per_elementary_charge
0.65625,0.13,2.34375,,0.39017884715555795,1,bohr,hartree_per_elementary_charge
0.65625,0.13,2.4374999999999991,,0.34309875643044735,1,bohr,hartree_per_elementary_charge
0.65625,0.13,2.53125,,0.29601866570533725,1,bohr,hartree_per_elementary_charge
0.65625,0.13,2.625,,0.25172508879691802,1,bohr,hartree_per_elementary_charge
0.65625,0.13,2.7187499999999991,,0.22206055302690214,1,bohr,hartree_per_elementary_charge
0.65625,0.13,2.8125,,0.19239601725688646,1,bohr,hartree_per_elementary_charge
0.65625,0.13,2.90625,,0.16481137069062979,1,bohr,hartree_per_elementary_charge
0.65625,0.13,2.9999999999999991,,0.14714609712234061,1,bohr,hartree_per_elementary_charge
0.65625,0.13,3.09375,,0.1294808235540518,1,bohr,hartree_per_elementary_charge
0.65625,0.13,3.1875,,0.11312681857522855,1,bohr,hartree_per_elementary_charge
0.65625,0.13,3.2812499999999991,,0.10248614504985856,1,bohr,hartree_per_elementary_charge
0.65625,0.13,3.375,,0.091845471524488811,1,bohr,hartree_per_elementary_charge
0.65625,0.13,3.46875,,0.081994333556682911,1,bohr,hartree_per_elementary_charge
0.65625,0.13,3.5625,,0.07530131021080011,1,bohr,hartree_per_elementary_charge
0.65625,0.13,3.65625,,0.068608286864917448,1,bohr,hartree_per_elementary_charge
0.65625,0.13,3.75,,0.062395006365714115,1,bohr,hartree_per_elementary_charge
0.65625,0.13,3.84375,,0.057950763003528055,1,bohr,hartree_per_elementary_charge
0.65625,0.13,3.9375,,0.053506519641341919,1,bohr,hartree_per_elementary_charge
0.65625,0.13,4.03125,,0.049365414502940783,1,bohr,hartree_per_elementary_charge
0.65625,0.13,4.125,,0.046258537554835527,1,bohr,hartree_per_elementary_charge
0.65625,0.13,4.21875,,0.043151660606730195,1,bohr,hartree_per_elementary_charge
0.65625,0.13,4.3125,,0.040246007359711691,1,bohr,hartree_per_elementary_charge
0.65625,0.13,4.40625,,0.03797755774636969,1,bohr,hartree_per_elementary_charge
0.65625,0.13,4.5,,0.035709108133027634,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-4.5,,-0.0087705679980776188,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-4.40625,,-0.0089511022396754295,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-4.3125,,-0.009127611240090816,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-4.21875,,-0.0093032762486586849,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-4.125,,-0.0094789412572265537,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-4.03125,,-0.0096351232519465337,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-3.9375,,-0.0097875942445109915,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-3.84375,,-0.0099400652370754475,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-3.75,,-0.010042109009301725,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-3.65625,,-0.010135485722790358,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-3.5625,,-0.01022886243627899,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-3.46875,,-0.010209102422974389,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-3.375,,-0.010171937017959749,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-3.28125,,-0.01013477161294511,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-3.1875,,-0.0098533166178889752,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-3.09375,,-0.0095385499435138646,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-3,,-0.0092237832691387522,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-2.90625,,-0.0083814458821931028,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-2.8125,,-0.0074761160953322825,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-2.71875,,-0.0065707863084714666,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-2.625,,-0.00451713310858961,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-2.53125,,-0.0023452724902680304,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-2.4375,,-0.00017341187194645194,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-2.34375,,0.0044938202550675729,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-2.25,,0.0093780362979362045,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-2.1562500000000004,,0.014262252340804811,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-2.0625,,0.024487666767069954,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-1.96875,,0.035094585228045434,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-1.8750000000000004,,0.045701503689020859,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-1.78125,,0.067451752579678392,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-1.6875,,0.08982977433781017,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-1.5937500000000004,,0.11220779609594206,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-1.5,,0.15692944678404708,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-1.40625,,0.20258204255069898,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-1.3125000000000004,,0.24823463831735137,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-1.21875,,0.33542346644793192,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-1.125,,0.42375020274535291,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-1.0312500000000004,,0.51207693904277485,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-0.9375,,0.66703259132124426,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-0.84375,,0.82288852470069285,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-0.75000000000000044,,0.97874458375006601,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-0.65625,,1.2136651959152109,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-0.5625,,1.4485858080803586,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-0.46875,,1.6836535514407205,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-0.375,,1.9296076984695052,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-0.28125,,2.1755618454982919,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-0.1875,,2.4161334744546688,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,-0.09375,,2.4602550314454117,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,0,,2.5043765884361542,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,0.09375,,2.5380853619295807,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,0.18749999999999911,,2.3218974270067907,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,0.28125,,2.1057094920839963,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,0.375,,1.8876811517615686,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,0.46874999999999911,,1.6369866110645006,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,0.5625,,1.38629207036743,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,0.65625,,1.1418290967719082,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,0.74999999999999911,,0.98460592320826323,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,0.84375,,0.82738274964461678,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,0.9375,,0.67784787621464371,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,1.0312499999999991,,0.61672663659798421,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,1.125,,0.55560539698132394,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,1.21875,,0.50030732576185999,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,1.3124999999999991,,0.50157617311813341,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,1.40625,,0.50284502047440671,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,1.5,,0.50525994012976927,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,1.5937499999999991,,0.51727306543432594,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,1.6875,,0.52928619073888294,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,1.78125,,0.53707172195357389,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,1.8749999999999991,,0.51385532954351354,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,1.96875,,0.49063893713345275,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,2.0625,,0.46466010862391621,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,2.1562499999999991,,0.42072567268784239,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,2.25,,0.37679123675176884,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,2.34375,,0.33385693967102759,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,2.4374999999999991,,0.29674156489761844,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,2.53125,,0.25962619012420968,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,2.625,,0.22449629018686407,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,2.7187499999999991,,0.19979002169970306,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,2.8125,,0.17508375321254227,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,2.90625,,0.15199624390271246,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,2.9999999999999991,,0.13662889393829863,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,3.09375,,0.12126154397388512,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,3.1875,,0.10697518644315598,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,3.2812499999999991,,0.097398823586234459,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,3.375,,0.087822460729313087,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,3.46875,,0.078924517334837227,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,3.5625,,0.07274022806729781,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,3.65625,,0.066555938799758532,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,3.75,,0.060797322507745534,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,3.84375,,0.056608362349519471,1,bohr,hartree_per_elementary_charge
0.74999999999999911,0.13,3.9375,,0.052419402191293318,1,bohr,hartree_per_elementary_charge
